"465142833,2026-08-10T22:19:33Z,1405/05/20 01:49,منصور ترابی,mamsor,twit,#دی \nخیر"
"465142821,2026-08-10T22:19:00Z,1405/05/20 01:49,Elihad,jamalhadi,twit,#فزر \nخانم فاطیمه شما احیانا میدونید معدن طلا یعنی چی؟  طلا داشتید؟ \nعجب تحلیل های نابی والا آدم شاخ درمیاره  زمانهایی که بدلیل گیر ناظر سهم را نگه داشته بودند کحا تشریف داشتید بانو؟  الان ظهور فرمودید؟"
"465142819,2026-08-10T22:18:45Z,1405/05/20 01:48,HAMED _H,hamed _h,twit,این شصت تومن خیال کنید یه بسته سیگار کشیدین یا اینکه صدقه دادین اینقدر رنج نخورید"
"465142797,2026-08-10T22:15:47Z,1405/05/20 01:45,رحیم مرادی ,verdi77,twit,#ثغرب \nفکر کنم همه سهامدارنی که پارسال تو مجمع بهشون سود تعلق گرفته سهمشونو فروختن یادشون رفته سودی در کار بوده"
"465142787,2026-08-10T22:13:27Z,1405/05/20 01:43,رحیم مرادی ,verdi77,twit,#ثغرب \nبا این نتیجه صددرصد هدف کوتاه مدت ۱۵۰۰ و هدف ۱ ساله سهم ۳۰۰۰ تومنه دقیقا نقشه راه ثشرق ۲ سال پیش میخواد بره"
"465142782,2026-08-10T22:12:57Z,1405/05/20 01:42,Just_trade2,just_trade2,twit,#فاراک سقف تعدیل شده ۹۹ ۳۳۴تومنه\nهنوز جا داده واسه بالا رفتن"
"465142779,2026-08-10T22:12:53Z,1405/05/20 01:42,arastoo,masteraccount,twit,#شتران  با نامه جدید کمیسیون مجلس به دولت در مورد نرخ خوراک و درخواست عدم تغییر قیمت نرخ خوراک پالایشگاهها ، تمامی سهام  این گروه فردا صف خرید خواهند بود .✅✅"
"465142773,2026-08-10T22:12:16Z,1405/05/20 01:42,به امید روزهای خوب,makeup,twit,#تپکو این اقای سعید آتشبار قبلا در پتروشیمی مسجدسلیمان صاحب سمت بوده و اونجا هم نارضایتی بسیار به بار آورده…"
"465142767,2026-08-10T22:11:42Z,1405/05/20 01:41,رحیم مرادی ,verdi77,twit,#ثغرب \nعلت اینکه ناظر سهمو بست به دلیل این بوده که نوسانگیران زیادی میخواستن وارد این سهم بشن ۱۰ روز بستن تا نوسانگیرا برن سراغ سهام دیگه بعد باز کردن دلیلش این بوده"
"465142754,2026-08-10T22:10:28Z,1405/05/20 01:40,به امید روزهای خوب,makeup,quote,این اقای اتشبار قبلا در پتروشیمی مسجدسلیمان صاحب سمت بودن و اونجا هم نارضایتی بسیار به بار آوردن."
