"465878328,2026-09-10T23:21:04Z,1405/06/20 02:51,Felixible2020,attarod2020,twit,#غمارگ \nهدف دوساله ی سهم حدودا ۳۰۰۰ تومانه \nکسی که بفروشه خره شرکه"
"465878321,2026-09-10T23:15:51Z,1405/06/20 02:45,Ma.Aa,jadm,twit,#وشهر \nحراج حق تقدم ها چ تاربخی است ؟ کسی میدونه؟"
"465878314,2026-09-10T23:14:43Z,1405/06/20 02:44,bourseco_ir,mh316h,twit,چارت نسبتی کرماشا به خراسان : به نظر میاد از اینجا به بعد کرماشا بازدهی بهتری نسبت به خراسان خواهد داد"
"465870314,2026-09-10T12:49:10Z,1405/06/19 16:19,مها,moha1357,retwit,#شاخص_بورس \n#نوری \n#بورس -❤️شنبه\n\nچقدر دارد خوش میگذرد\nامروز ۲ درصد دلار مثبت شد و ۳ درصد بورس را نداشتیم\nدر کل ۵ درصد ضرر ( فردا جمعه  را کار نداریم )\n-تنها سازمانی هم که در وقوع جنگها راحت تعطیل کردند و بدون کمترین استرس نزد خانواده هایشان بودند ، عزیزان سازمان بورس بودند.\nآیا نباید برای جبران کم کار کردنشان در طی سال \n۵ شنبه‌ها را سر کار حاضر شوند.\nبانک و بیمه همیشه فعالند.\n\nتعطیلی بورس ، مال زمان  ، تورم روزانه نیست\n\nمدیران عزیز : وقتی ، تورم روزانه داریم \nباید < جمعه > ها هم بورس را باز کنید\n\nاین < کارزار > متعلق به شماست\nلطفا شماره ۳۴۱۸۵۱ را در سایت کترزار جستجو و امضا نمایید.\nبا تشکر"
"465878286,2026-09-10T23:04:46Z,1405/06/20 02:34,گمنام,mohsend,quote,#وتجارت افزایش سرمایه حدود 300 درصدی مربوط به تجدید ارزیابی سرمایه گذاری ها، شرکت های زیر مجموعه و سرقفلی هست که امسال باید این افزایش داده بشه. اون افزایش سرمایه 350 درصد که در  1403 بوده مربوط به تجدید ارزیابی ملک و زمین بوده که انجام شده. شما هم بهتر است بحای اینکه اینجا دیگران رو گمراه کنی اول اطلاعاتت رو بالا ببری."
"465878261,2026-09-10T22:54:17Z,1405/06/20 02:24,مصطفی,mnasr1354,twit,#خکاوه دوستان سهامدار واقعی خکاوه اگه کمی تامل ودقت بفرمایید اینقدر واضح وروشنه روند معاملات این سهم .روزهای صف خرید یا صف فروش اصلا حجم نمیخوره .حداقل از همین یک مورد متوجه بشید منظور بنده حقیر رو.یا حق.انشاله در آینده نه چندان دور دعاگویم خواهید بودوضررهایتان جبران خواهد شد ب فضل خدا.فقط کمی صبر واضافه کردن واصلا نفروختن وبی توجه به روند معاملات واذیت بازیگر"
"465878237,2026-09-10T22:47:00Z,1405/06/20 02:17,صابر 123456,saber123gh456,twit,#ختور الان که شاخص کل 250 درصد از سقف 99 رشد کرده ،  این سهم جزو کم ریسک ترین سهم های بازاره \nچون این سهم هنوز 50 درصد از سقف 99 هم پایین تره \nدر واقع این سهم باید 800 درصد رشد کنه تا با رشد شاخص کل  هم تراز بشه  ( البته علت اصلی  عقب بودنش رشد بیشتر از شاخص کل در رشد قبلی بازاره ولی نه در اون حد که الان 50 درصد از سقف فاصله داشته باشه  الان باید حداقل سقف قبلی رو پس میگرفت  ) \nالان باید از سهم هایی ترسید که حسابی باد شدند مثل فملی که با شاخص 20 میلیونی معامله میشه نه از سهمی مثل ختور که با شاخص 2 میلیونی معامله میشه"
"465878230,2026-09-10T22:45:13Z,1405/06/20 02:15,مصطفی,mnasr1354,twit,#خودرو خودرو باسلام وعرض ادب و احترام.تو این بازار پر ریسک وضررهای غیرقابل جبران چه مادی و غیرمادی چندسال اخیر و تاثیر خرابی بر زندگی روزمره اهالی بازارکه گذاشته شاید همینقدر بتونم قسمتی از الام روکم کنم بااین خبر که حداقل 1درصد از سود سهام های سبدتون رو فقط خ ک ا و ه بخرید یک سال هم لطفاً به روند معاملاتش توجه نکنید وگرنه حتما خالی میکنید.قطعا وقلبا می‌دونم سال دیگه دعایم خواهیدکردمطمعنم.ولی نپرسید ازکجاوچه می‌دونم.یا قاضی الحاجات.یا رزاق یامغنی.حتی المقدورشده روزی 1درصدازسبدتون رو خ ک ا وه اضافه کنید"
"465878218,2026-09-10T22:42:23Z,1405/06/20 02:12,مصطفی,mnasr1354,twit,#خکاوه خودرو باسلام وعرض ادب و احترام.تو این بازار پر ریسک وضررهای غیرقابل جبران چه مادی و غیرمادی چندسال اخیر و تاثیر خرابی بر زندگی روزمره اهالی بازارکه گذاشته شاید همینقدر بتونم قسمتی از الام روکم کنم بااین خبر که حداقل 1درصد از سود سهام های سبدتون رو فقط خ ک ا و ه بخرید یک سال هم لطفاً به روند معاملاتش توجه نکنید وگرنه حتما خالی میکنید.قطعا وقلبا می‌دونم سال دیگه دعایم خواهیدکردمطمعنم.ولی نپرسید ازکجاوچه می‌دونم.یا قاضی الحاجات.حتی الامکان شده روزی یک درصد از سبدتون رو خ ک اوه اضافه کنید"
"465878176,2026-09-10T22:37:14Z,1405/06/20 02:07,IRAN ,samfisher1,twit,#شاخص_بورس \n.......!"
