"459008245,2025-08-23T22:05:30Z,1404/06/02 01:35,Tiger,tiger4545,twit,#وسین سال ۹۹ کلاه برداری بزرگی کردند و سرمایه مردم را با دروغ بسوی بورس کشیدند گفتند بورس امنترین جا برای سرمایه‌گذاری هست اما حقیقتش میخواستند جیب مردم را بزنند که موفق هم شدند"
"459008233,2025-08-23T22:02:39Z,1404/06/02 01:32,Tiger,tiger4545,twit,#وسین تمام شرکتهای بورسی را نگاه کنید همه انها با دزدی و رانت خبری و فساد سیستماتیک اداره میشوند لااقل توی قمار خونه تاس دست خودته میریزی اما بورس ایران نه تحلیل پذیره نه سرمایه محور فقط دزد دزد دزد"
"459008230,2025-08-23T22:02:27Z,1404/06/02 01:32,Ahmadrezam,aahmadrezam,twit,#سبزوا \nدرود دوستان،لطفا هیجانی واردش نشید هنوز گارد جیب بری داره،گارد صعودیش بالای ۸۲۰قطعی میشه.\nاز زمانی ک گفتم طلا بخرید گرمی ۵میلیون روش اومده،الانم فقط پیشنهادم صندوق هاست،صندوق سیمان بگیرید"
"459008220,2025-08-23T21:59:30Z,1404/06/02 01:29,Ahmadi_Milasi,yaghoob1993,quote,#شاخص_بورس \nاروپایی ها برای یه متر زمین له له میزنن ۵۰۰ سال پیش رفتن هزار کیلومتر اونوتر به شکل واقعی نه توصیف اغراق امیز جوی خون درست کردن ولی شرایط تغییر کرده امروز نهایت ۱۰ روز فرصت دارن از فریب و فشار به اوکراین دست بکشن. \n* به اعراب عزیز قبطه میخورم اکثرا اوقات توی طول تاریخ تصمیمات منطقی و درستی گرفتن."
"459002662,2025-08-23T11:37:34Z,1404/06/01 15:07,Trading,elmanyashil,retwit,#شاخص_بورس کسانی که درد دین دارن حداقل اگر نمیخوان مرهمی بر زخم عمیق مردم ناشی از جراحتهای متعدد از جنگ 8 ساله گرفته تا جنگ 12 روزه باشند نمک رو زخم مردم نپاشند\nمردم کشورمان گرفتارند رنجورند و در شرایط بدی زندگی میکنند\nبا این شیوه حکمرانی شرایط بدتر از قبل خواهد شد که بهتر نخواهد شد\nمردم ما به واسطه عملکرد مبلغین دین نه تنها دین گریز شده اند بلکه حتی دین ستیز شده اند\nاینها به ووح در جامعه قابل مشاهده هست"
"459008201,2025-08-23T21:53:35Z,1404/06/02 01:23,Naji,dider,twit,#دانا فقط خدا باید به دادمون برسه ...نابود کردن کل سرمایه مون رو...سهمی ۵۷۰ با دوزکلک ودروغ انداختند به ما...حالا دارن باغ سبز نشون میدن افزایش سرمایه..پول زمین...سود بالا..وووو....بخداقسم که غیر از بدبختی از این دانا چیزی نصیب ما نشد...خدا لعنتشون کنه🙏🙏🙏🙏😡😡😡😡👊👊"
"459008164,2025-08-23T21:47:04Z,1404/06/02 01:17,lenon261,lenon261,twit,#ثفارس اینها تنها تعدادی از اکانت‌های است که مواجب بگیران برای فریب و فروش سهم باد کرده ایجاد کردند، بویی از انسانیت نبردند و تنها مهملاتی که بهشون دیکته میشه را بازتکرار میکنند و برای صاحبشان دم تکان میدهند. elfish65 ،soleil110110 ، soheil110313110، sohail، soheil110110313، arash2229105، trader1404، paymaann، Hasan110110"
"459008153,2025-08-23T21:44:54Z,1404/06/02 01:14,محمدعلی مهرجویی,alimehrjooei,twit,#انرژی فوری\nتغییر جدید در فروش بنزین سوپر\n\nبا ابلاغ شیوه‌نامه‌ی جدید وزارت نفت، عرضه بنزین سوپر از انحصار دولت خارج و به بورس انرژی سپرده شد"
"454470154,2024-12-23T09:02:00Z,1403/10/03 12:32,سوداگر,sadegh2015,retwit,#ثفارس  ۳ دی ۰۳\nهر بالایی فرصت خروج است... احتمالا تا حدود ۱۷۰۰ تومان نزولی است. \nشاد ، تندرست و پر روزی باشید."
"459008128,2025-08-23T21:39:39Z,1404/06/02 01:09,دلجو,deljoo1368,twit,#کسرا شک ندارم تا برج ۱۰ تغیراتی در شرکت اتفاق میوفته"
