"461355477,2026-01-04T22:16:29Z,1404/10/15 01:46,Sci-Fi,scifi,twit,#شاخص_بورس \nعرضه ارز پتروشیمی‌ها از فردا به تالار دوم منتقل می‌شود\nدبیر انجمن کار صنفی کارفرمایی صنعت پتروشیمی، گفت: از فردا ۱۵ دی، تمام ارزی را که پیش از این شرکت‌های پتروشیمی در تالار اول عرضه می‌کردند، در تالار دوم عرضه خواهد شد. \nhttps://www.entekhab.ir/fa/news/903533/%D8%B9%D8%B1%D8%B6%D9%87-%D8%A7%D8%B1%D8%B2-%D9%BE%D8%AA%D8%B1%D9%88%D8%B4%DB%8C%D9%85%DB%8C%E2%80%8C%D9%87%D8%A7-%D8%A7%D8%B2-%D9%81%D8%B1%D8%AF%D8%A7-%D8%A8%D9%87-%D8%AA%D8%A7%D9%84%D8%A7%D8%B1-%D8%AF%D9%88%D9%85-%D9%85%D9%86%D8%AA%D9%82%D9%84-%D9%85%DB%8C%E2%80%8C%D8%B4%D9%88%D8%AF"
"461355472,2026-01-04T22:14:13Z,1404/10/15 01:44,Shahram_Kamali,momentum20,twit,#کرمان افشای اطلاعات زمین و ساختمان شرکت برج هزار کرمان که مالکیت 100 درصدی آن متعلق به توسعه و عمران استان کرمان است تا پایان سال مالی 1404/03/31\nیازده واحد آپارتمان در طبقات مختلف ساختمان ابن سینا واقع در کرمان خیابان حافظ کوچه شماره 11 ، جمع کل متراژ این آپارتمان ها 1،198 متر مربع بوده، جمع کل ارزش دفتری این یازده واحد معادل 21 میلیارد ریال و با مالکیت 6 دانگ میباشد.  ملک ناصریه کرمان با متراژ 411 متر مربع مالکیت 6 دانگ و ارزش دفتری 58 میلیارد ریال .  چهار واحد مسکونی در ساختمان خیابان حافظ جمعا به متراژ 550 مترمربع و مالکیت 6 دانگ و ارزش دفتری 8 میلیارد ریال . ساختمان سرو تهران واقع در کرمان به متراژ 365 مترمربع و ماکیت 6 دانگ و ارزش دفتری حدود 8 میلیارد ریال .  آپارتمان ملاصدرا واقع در تهران به متراژ 66 مترمربع و مالکیت 4.2 دانگ و ارزش دفتری 350 میلیارد ریال\nزمین پروژه لارستان استان فارس به متراژ 1398 مترمربع و مالکیت 6 دانگ و ارزش دفتری 70 میلیارد ریال ،\nسه قطعه زمین هفت باغ 2 و 1  واقع در کرمان جمعا به متراژ 49،463 مترمربع و مالکیت 6 دانگ و ارزش دفتری 4.7 میلیارد ریال \nزمین شهرک صنعتی بم متعلق به شرکت رینگ مارال ارگ با کاربری صنعتی متراژ 18،200 متر مربع و ارزش دفتری 16.65 میلیارد ریال\nزمین پسته فدک کاشان متعلق به توسعه و عمران کرمان با کاربری کشاورزی و متراژ 11،000 مترمربع و ارزش دفتری 1 میلیارد ریال\nپروژه سارا مشهد با ارزش دفتری 1 میلیارد ریال\nآپارتمان ملاصدرا واقع در تهران متعلق به شرکت بین المللی پارس تجارت با متراژ 143 مترمربع کاربری اداری و مالکیت 6 دانگ و ارزش دفتری 75 میلیارد ریال\nساختمان قبادیان واقع در تهران متعلق به پارس تجارت با متراژ 119 مترمربع کاربری مسکونی و مالکیت 6 دانگ و ارزش دفتری 26 میلیارد ریال\nآپارتمان ترنج واقع در کرمان کاربری مسکونی متراژ 191 مترمربع، 6 دانگ، متعلق به عمران و مسکن سازان استان کرمان\n\n1404/10/15"
"461355463,2026-01-04T22:08:55Z,1404/10/15 01:38,Tiger,tiger4545,twit,#خودرو چهار روز پیش یه شونه تخم مرغ خریدم ۲۸۰هزار تومن الان شده دونه ای چهارده هزار تومن دلار و طلا هم دوباره شروع کردند ب بالا رفتن البته تخم مرغ اگه سهام بود الان شاخصش روی بیست میلیون بود سهام خودرو یک ریال یک ریال میره بالا قیمت یک دونه تخم مرغ یکدفعه چهار هزار و پانصد تومن رفت روش"
"461355453,2026-01-04T22:06:42Z,1404/10/15 01:36,مثبت ۵ به یاد دوست,zoolfali,quote,نیکولاس مادرو...."
"461355439,2026-01-04T22:05:23Z,1404/10/15 01:35,Sci-Fi,scifi,twit,#شاخص_بورس \nتجربه 6 ساله \nاصلا مهم نیست که سهم را در چه قیمتی و کجای نمودار می خری، تنها چیزی که مهمه و باعث سود و زیان شما می شود این است که چه چیزی(سهمی) می خری. فقط همین. شما تحلیل تکنیکال بلدی، خوب هم بلدی ولی تو انتخاب سهم اشتباه می کنی. من امسال اومدم یه استراتژی انتخاب کردم و گفتم فقط و فقط با این استراتژی خرید و فروش می کنم و اومدم 43 تا سهم از گروه های متفاوت را انتخاب کردم، و با یک استراتژی مشابه از هر کدام مقدار کمی خریدم. در رشد اخیر شاخص فقط اونایی بهم سود خوب دادن که سهام بنیادی شناخته شده بودن. باورتون نمیشه اختلاف سودشون چیزی بین 50 تا 70 درصد بود. امیدوارم از این نکته استفاده کنید."
"461355433,2026-01-04T22:04:54Z,1404/10/15 01:34,Mehdi,smehdii,quote,#شاخص_بورس اللن جنابعالی که نقدی اینجا چکار می کنی؟"
"461355418,2026-01-04T22:03:04Z,1404/10/15 01:33,STPB,lvl3164,quote,#شاخص_بورس نگران این حرفها نباشید، بازار ذره ای به این حرفها اهمیت نمیده اگر قرار باشه فردا بازار مثبت یا منفی باشه این اتفاق خواهد افتاد و هر حرف و حدیثی هم زده بشه باز بازار راه خودشو خواهد رفت."
"461355414,2026-01-04T22:02:57Z,1404/10/15 01:32,Reza73,erphanie1,twit,#شاخص_بورس نگفته که آیا با هم نشست داشتند که کی شروع کنن"
"461355409,2026-01-04T22:02:31Z,1404/10/15 01:32,𝐀𝐫𝐢𝐲𝐚𝐧,ariyanmb,quote,#غبشهر \nهعی..😁😉"
"461355393,2026-01-04T22:00:21Z,1404/10/15 01:30,ققنوس,mess,twit,#خودرو سرمایه گذاری مطمئن وامن در س و ر و ونوزلا درخودروسازی"
