"465599324,2026-08-30T23:57:38Z,1405/06/09 03:27,دکتر سصفها ,professor1995,twit,#سصفها حضرات محترم فکر کنم سهم را ببندند بهتر باشد خدا کند بازار را تعطیل کنند تا همه چیز آروم بشه"
"465599288,2026-08-30T23:53:44Z,1405/06/09 03:23,saeid,jovial310,twit,#وبملت احتمال داره بعداز خساپا  ، ایران خودرو هم به بخش خصوصی واگذار بشه ؟"
"465599259,2026-08-30T23:42:27Z,1405/06/09 03:12,reza816,reza816,twit,#خزامیا فعلا فردارو صف فروش نشه صلوات 😁😂 روی مقاومت هست میارن پایین بعدش حرکت میدن"
"465599246,2026-08-30T23:40:05Z,1405/06/09 03:10,داود,market1,twit,#شاخص_بورس   دلایل صعود بازار سرمایه در میانمدت : \n💎جا ماندن بازار سرمایه از بازارهای موازی دیگر\n💎افزایش نقدینگی کشور به بالای ۱۰۰۰۰  همت\n💎رشد تورم سالیانه به بالای 70 درصد و افزایش نرخ در اکثر محصولات شرکتها\n💎گزارشات و عملکرد فوق العاده ماهانه شرکتهای بازار\n💎رسیدن p/e  بازار به محدوده 4 و ارزندگی و افزایش تقاضا برای سهام\n💎 پایین بودن ارزش دلاری بازار سرمایه و اصلاح فرسایشی قیمتی سهام"
"465599228,2026-08-30T23:37:21Z,1405/06/09 03:07,شیر مردادی,mrh1980,twit,#غگلستا  جنگ شد"
"465599224,2026-08-30T23:37:12Z,1405/06/09 03:07,Ahmadht,ahmadht2,twit,#شاخص_بورس \nفردا به احتمال نود درصد بورس قفل صف فروش خواهد شد"
"465599212,2026-08-30T23:35:11Z,1405/06/09 03:05,الف. بافقی,abafghi63,quote,بله احتمال عرضه برای فردا خیلی زیاده"
"465599206,2026-08-30T23:31:56Z,1405/06/09 03:01,omid,omid6429,twit,#شاخص_بورس فردا بیشتر ترس از درگیری ، همه میرن برای سیو سود ، بازار نوسانگیرا خونی می کنن ، خودمون گول نزنیم بورس ایران"
"465599132,2026-08-30T23:22:33Z,1405/06/09 02:52,Tiger,tiger4545,twit,#وسین عجب حقوقهایی میگیرند عجب بخور بخوریه انوقت بازنشستگان لشکری نهایت حقوقشون ۳۵ میلیون هست عجب عدالتی توی پرداخت حقوق هست بعدشم سهامدار بدبخت که سرمایه‌اش زیر دست اینهاست نه سود میدن نه سهامشون رشد میکنه فکرشو بکن با پول من و تو کار کنند بخورند و ب ریش ما بخندند"
"465599109,2026-08-30T23:15:57Z,1405/06/09 02:45,Aslanizzz,maryamnamiiii,twit,#شاخص_بورس با اذان صبح امارات و بحرین را بمباران اتمی کنید تا درس عبرتی برای کل خاورمیانه شود\nما منتظر اتم هستیم تا خوشحال شویم"
