"464406978,2026-07-04T22:59:27Z,1405/04/14 02:29,trader-piroz,trader-piroz,quote,#دماوند\nیادآوری به حقوقی دماوند 👇🏻\nاردیبهشت ۱۳۹۹ قیمت گوشت گوس فندی ۹۰ هزار تومان و قیمت در تیر ۱۴۰۵ با نرخ ۱.۷۰۰.۰۰۰ هزار تومان؛ \nاگر حقوقی های دماوند گوس فند میخریدن و با تولید به مثل و افزایش تعداد گوس فنداشون + افزایش قیمت گوشت گوسف ندی الان رشد بیش از ۴۸۰۰ درصدی (4۸ برابری) 😵‍💫\nسهم دماوند از سال ۹۹ تا به امروز حدود ۸۰ درصد کاهش قیمت و بدون هیچ بازدهی\nبی چاره حقوقی دماوند با این حجم از سهمی که داره گوس فند می خرید الان سرمایه اش حداقل ۴۸ برابر شده بود\nحقوقی های بیچاره با افزایش سهم دماوند به فکر آپدیت کردن سرمایشون نسبت به تورم افسار گسیخته ۶ سال اخیر باشند"
"464406937,2026-07-04T22:35:18Z,1405/04/14 02:05,نیکان,hadi08763,twit,#فخاس احتمالا سه شنبه همین هفته این سهم باز شود"
"464406932,2026-07-04T22:32:23Z,1405/04/14 02:02,نیکان,hadi08763,quote,شاید اگر پرچم اسقاتیل بر می افراشت خوشتون می آمد"
"464406905,2026-07-04T22:15:17Z,1405/04/14 01:45,STT,tooraj11sep,twit,#شپدیس بنظر اوره روی 362 کف زده و در حال برگشته :)\n✓ آخرین قیمت 368.5\n\n14 تیر 1405\n5 جولای 2026"
"464406901,2026-07-04T22:14:31Z,1405/04/14 01:44,حیدر,heidar1401,twit,#شیفته این سود سالانه به ازای هر سهم چقدر تعیین شده در مجمع آیا به من که در مجمع افزایش سرمایه بودم تعلق میگیره"
"464406883,2026-07-04T22:08:17Z,1405/04/14 01:38,ali@953,ali9535265fa52,twit,#شپترو فقط بخرید مفت ترین سهم تو بورس سهم ۱۸۵ برا پتروشیمی مسخره ومذاحی بیش نیست"
"464406869,2026-07-04T22:05:25Z,1405/04/14 01:35,Mehdi_1988,mehdi_1988,twit,#شاخص_بورس \nفعلا بورس رشد خاصی نمیکنه سود بانکی افزایش پیدا کنه و سهام عدالت آزاد بشه بورس قفل میشه فعلا"
"464406863,2026-07-04T22:02:49Z,1405/04/14 01:32,.........,morid1,twit,#غبهار \nاین سهم حداقل تا450یه کله میره"
"464406839,2026-07-04T21:54:05Z,1405/04/14 01:24,you,you21,twit,#سباقر  کدما سباقر دوم میشه یادش بخیر تو صف فروش می فروختن  سباقرو الان همه دم از سود ۵هزار تومنی میزنن"
"464406830,2026-07-04T21:53:04Z,1405/04/14 01:23,رها,reha111,twit,#حفاری بعدبازکشایی دستاتون را ازرو چقه فروش بردارید"
