"464376618,2026-07-01T23:15:53Z,1405/04/11 02:45,شری,sheri140,twit,#شاخص_بورس👌👌👌👌👌 مجلس با آزادسازی سهام عدالت مخالفت کرد\nفراکسیون نظارت بر تعاون و سهام عدالت مجلس شورای انقلاب اسلامی در نامه‌ای به محمدباقر قالیباف از مخالفت و دلایل مخالفت خود بر دستورالعمل جدید شورای عالی بورس نوشت."
"464376611,2026-07-01T23:13:44Z,1405/04/11 02:43,آزاد,oldtrader1,quote,علت اصلی ترس و اضطراب دائمی که سهامداری در غارتکده بورس نصیب آدم می‌کنه هست. وقتی طلا داری هر طوری بشه باز هم آرامش داری. یک زرگر که میشناختم میگفت به سه چیز اعتقاد دارم خدا خودم و طلا."
"464376600,2026-07-01T23:08:50Z,1405/04/11 02:38,Amir1398malbakhte,aaa1398malbakht,twit,#اروند جمع بشیم مجمع رو سرشون خراب کنیم"
"464376591,2026-07-01T23:08:01Z,1405/04/11 02:38,رضا .,rezaaaaa,twit,#رایا \nافشای اطلاعات بااهمیت، تغييرات اساسي در قرارداد - \nشرکت بیمه اتکایی رایا طی سال گذشته نسبت به تغییر قرارداد اتکایی واگذاری از قرارداد مشارکت به قرارداد مازاد خسارت اقدام نموده است، که این موضوع باعث آزاد سازی ذخایر فنی و به تبع آن موجب افزایش مبلغ قابل قبولی به درآمد سال 1405 می شود، این شرکت با محاسبه ذخایر فنی حق بیمه عاید نشده، نسبت به ثبت آن در حساب‌های ذیربط و در صورتهای مالی اقدام نموده است. از آنجائیکه محاسبات ذخایر سال 1404 توسط نهاد ناظر بیمه مرکزی و همچنین حسابرس و بازرس قانونی شرکت، تائید و مراتب در مجمع عادی سالیانه صاحبان سهام مورخ 30 خرداد 1405 به تصویب سهامداران محترم نیز رسیده است، فلذا پیش بینی میگردد از محل آزاد سازی ذخایرفنی حق بیمه عاید نشده سهم بیمه گران اتکایی موضوع یاداشت 5 صورت های سال 1404، درآمد شرکت نیز متناسب با آن در سال 1405 افزایش خوااهد یافت.مراتب جهت استحضار سهامداران محترم تقدیم شده است."
"464376566,2026-07-01T22:50:19Z,1405/04/11 02:20,Ali,ghamirabbas94,twit,#ومدیر دوره رشد بازار بنا به هر دلیلی صنایع دیگه رشد کردند ما موندیم ناراحت هم شدم چرا باpe2 عقب موندیم نگو داشتن جمع میکردن \nآتیه مفید/ پشتوانه مفید چند حقیقی و درصدی دیگه \nخوب نفروختم موندنم ولی ای کاش 🙏 افشا میزدیم الف وباز گشایی جبران عقب افتادن از بازار رو جبران میکردیم \nسهم ما با اعتخار ۶ ماهه سال هم نه ۴۰ تومن شما بفرمایید ۲۰ تومن هم سود بسازه epsسهم میشه ۱۲۹ تومان تا ۵۰۰ تومان هم بریم pe5 میشه بماند ۶ ماهه آخر سال و سودهاش پس حق ما رشد است توکل به خودش تا حالا افشا الف تجربه نداشتم شابد روزی من هم شد 🙏البته سهم باید علت ارائه بده وکدال اول همین جوری نمیشه"
"464376558,2026-07-01T22:43:11Z,1405/04/11 02:13,Ali,ghamirabbas94,quote,بله ومدیر ما کارش درسته پتروشیمی مهر هم رسید به جم هم صندوق کشوری و هم زیر مجموعه هاش سود کردند فملی هست و چندین سهم دیگه هم داره"
"464376523,2026-07-01T22:27:19Z,1405/04/11 01:57,Ariyan,ariyanmb,twit,#همراه\nآینده داره.. مخصوصا بخاطر اون 40 درصد دیجی کالا که در اختیارش هست..\nفعالیت اصلیش (فروش شارژ،اینترنت و..) هم اشانتیون..\nهیچ سیگنال خرید و فروش نیست \nایکی"
"464375280,2026-07-01T20:01:05Z,1405/04/10 23:31,m.a.t,mat2000,retwit,#شاخص_بورس \nنمودار انس طلای جهانی هست .\nدر تایم فریم هفتگی و روزانه در روند نزولی هست . تایم فریم ماهیانه هم دیروز با کندل نزولی قوی بسته شد .\nنمودار در تایم فریم یک ساعته هست . در تایم فریم یک ساعته در روند رنج و ساید هست . امروز به سطح نقدینگی و مهم محدوده 4095 دلار واکنش منفی و برگشتی داشت .\nفعلا تا نقدینگی سطح پایین در محدوده های 3960 و 3942 دلار میره . باید دید به محدوده های نقدینگی پایین چه واکنشی خواهد داشت ."
"464376503,2026-07-01T22:23:39Z,1405/04/11 01:53,آرمان ,ali118119,quote,کنسل شد مخالف داشت خداروشکر بی جهت جو نده"
"464376472,2026-07-01T22:14:30Z,1405/04/11 01:44,رضا امیری,shoja1,twit,#سغرب بدون شرح✌️"
