"466150372,2026-09-22T00:04:03Z,1405/06/31 03:34,firoozi...,firoozi19794,quote,#شاخص_بورس با سلام کمپین  فشار حداکثری در دوره اول ریاست جمهوری ترامپ و قبل از بایدن کلید خورد منظور من از این اواخر یک ماه پیش نبود"
"a0e26e07-4796-42c1-87b4-531b65dafc08,,,,,all,"
"466150354,2026-09-21T23:57:07Z,1405/06/31 03:27,شاهرخ جديدالاسلام,shahrukh,twit,#کرمان \nموتور متحرک برای حرکت کرمان همین موضوع خواهد بود که بزودی استارت خواهد خورد"
"466150349,2026-09-21T23:56:11Z,1405/06/31 03:26,شاهرخ جديدالاسلام,shahrukh,twit,#کرمان \nhttps://www.bourse24.ir/news/308184"
"466150340,2026-09-21T23:51:07Z,1405/06/31 03:21,شاهرخ جديدالاسلام,shahrukh,twit,#کرمان \nکرمان طلای نابی خواهد شد که سالها در موردش حرف خواهند زد ! "
"466150333,2026-09-21T23:49:26Z,1405/06/31 03:19,م.ح.د.,mhd16310211,quote,سلام دوست عزیز\nالان مثلا نفت ایران چند ساله تحریمه و بعد از جنگ شدیدتر هم شده...\nبعد طی 5 ماهه بودجه نفتی ایران تأمین شده است!؟؟؟\nشما چند وقت یک بار اطلاعات و اخبارتون پاک می شود؟ این کله زرده بار هفتادم است که اولتیماتوم داده و هر بار به یک اسمی ازش در رفته... هرچند اینبار گذاشته برای بعد از انتخابات ولی قبل از انتخاباتشون ..."
"466149489,2026-09-21T21:24:50Z,1405/06/31 00:54,MasSd,massd,retwit,#کرمان \nخب وقتی سهمی رشد نمی کنه، چرا باید چند سال نگهش داشت؟\nتو ره آورد طرف خودشه داره میکشه و اینو فریاد میزنه🤔\nیکی نیست بهش بگه؛\nعزیز به همون دلیل که تو ماهاست داری میسوزی و پیام میدی 😁\nخوب اگه بده تو اینجا چکار داری😉🤭"
"466150311,2026-09-21T23:42:51Z,1405/06/31 03:12,م.ح.د.,mhd16310211,quote,سلام دوست عزیز\nتصویر زیر مربوط به اطلاعات سال 2024 است و دوره بایدن...\nبحث 90 درصد فروش نفت ایران به چین، مال الان نیست..."
"466150303,2026-09-21T23:38:31Z,1405/06/31 03:08,م.ح.د.,mhd16310211,quote,سلام دوست عزیز\nیک نمودار از نرخ دلار حقیقی (براساس شاخص قیمت مصرف کننده ایران و آمریکا) می گذارم، ماشه و تحریم و محاصره را داخلش پیدا کن؟ و قشنگ فریاد می زند، دلار یکی دو ماه حدود 240 به قیمت امروز می رسد(یعنی ماه بعد با تورم ماهانه 5 درصد می شود حدود 250) و بعد طی سه ماه می آید پایین... داخل اوج اول مرداد 97 همتی رییس بانک مرکزی شد و ارز آمد پایین. داخل اوج دومی همتی رئیس بانک مرکزی بود. جالبه هر دو اوج قبلی در مرداد و شهریور بودند..."
"466150299,2026-09-21T23:37:33Z,1405/06/31 03:07,محمد,mdhf,twit,#رایان_همراه \nبه نام خدا\nچرا نرم افزار رایان همراه معاملات پایانی (TAL) که از ساعت 12:45 تا 13:00 هستش رو نداره؟!\nبا تشکر!"
"466150283,2026-09-21T23:32:18Z,1405/06/31 03:02,مجید,mmjid,twit,#خساپا بازدید وزیر صمت فردااز دو خودرو ساز\nمنتظر اخبار خوب از وزیر صمت باشید یه هوی دیدیت صف چند میلیاردی گذاشتن مثل خزامیاد "
